시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,생장길이,화방높이,줄기직경,엽장,엽폭,엽수,개화군,착과군,열매수,최종화방차수
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 13:00:00,1,,616,,3,,0,30,86,457,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,10,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 14:00:00,1,,542,,3,,0,29,87,452,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,9,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 15:00:00,1,,413,,2,,0,28,88,456,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 16:00:00,0,,244,,2,,0,25,88,392,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 17:00:00,0,,49,,2,,0,23,90,367,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 18:00:00,-1,,0,,2,,0,27,88,407,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 19:00:00,-2,,0,,1,,0,29,85,447,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 20:00:00,-3,,0,,1,,0,29,83,477,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 21:00:00,-3,,0,,1,,0,28,81,502,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 22:00:00,-3,,0,,0,,0,28,79,523,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-08 23:00:00,-3,,0,,1,,0,29,77,543,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 00:00:00,-3,,0,,1,,0,29,77,560,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 01:00:00,-3,,0,,1,,0,29,77,577,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 02:00:00,-3,,0,,1,,0,29,78,590,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 03:00:00,-3,,0,,2,,0,29,78,599,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 04:00:00,-4,,0,,1,,0,28,79,608,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 05:00:00,-5,,0,,0,,0,28,79,627,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 06:00:00,-7,,0,,0,,0,28,81,643,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 07:00:00,-8,,4,,0,,0,28,83,661,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 08:00:00,-5,,123,,0,,0,28,85,675,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 09:00:00,-1,,330,,0,,0,29,87,594,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,8,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 10:00:00,0,,491,,1,,0,29,87,399,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,15,,,,,10,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 11:00:00,2,,602,,1,,0,29,86,333,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,9,,,,,15,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 12:00:00,3,,653,,2,,0,28,86,309,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,5,,,,,12,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 13:00:00,4,,636,,2,,0,29,86,296,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,6,,,,,10,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 14:00:00,5,,560,,2,,0,28,87,339,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,8,,,,,8,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 15:00:00,5,,428,,2,,0,27,88,456,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,6,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 16:00:00,4,,246,,2,,0,26,89,417,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 17:00:00,4,,53,,1,,0,24,90,379,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 18:00:00,2,,1,,0,,0,21,91,421,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 19:00:00,0,,0,,0,,0,28,87,461,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 20:00:00,-2,,0,,0,,0,28,85,492,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 21:00:00,-3,,0,,0,,0,27,82,520,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 22:00:00,-4,,0,,0,,0,28,80,545,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-09 23:00:00,-4,,0,,0,,0,29,78,564,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 00:00:00,-5,,0,,0,,0,29,78,584,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 01:00:00,-6,,0,,0,,0,28,78,603,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 02:00:00,-6,,0,,0,,0,29,78,620,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 03:00:00,-7,,0,,0,,0,28,78,637,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 04:00:00,-7,,0,,0,,0,28,79,652,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 05:00:00,-7,,0,,0,,0,28,80,666,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 06:00:00,-7,,0,,0,,0,28,82,681,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 07:00:00,-7,,5,,0,,0,28,84,695,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 08:00:00,-6,,96,,0,,0,28,87,706,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 09:00:00,-2,,303,,0,,0,29,86,612,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,6,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 10:00:00,2,,455,,0,,0,30,87,462,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,18,,,,,13,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 11:00:00,5,,559,,1,,0,30,90,464,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,13,,,,,18,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 12:00:00,6,,600,,2,,0,28,85,448,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,11,,,,,25,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 13:00:00,7,,576,,2,,0,28,85,456,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,14,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 14:00:00,7,,503,,2,,0,27,85,461,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,2,,,,,10,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 15:00:00,8,,375,,2,,0,27,88,458,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,8,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 16:00:00,7,,201,,1,,0,26,90,376,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 17:00:00,6,,51,,1,,0,24,92,346,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 18:00:00,4,,0,,0,,0,22,93,389,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 19:00:00,1,,0,,0,,0,27,89,428,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 20:00:00,0,,0,,0,,0,27,87,460,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 21:00:00,-1,,0,,0,,0,27,85,489,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 22:00:00,-2,,0,,0,,0,28,83,515,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-10 23:00:00,-2,,0,,0,,0,28,81,539,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-10,5주차,17,6,7,30,60,17,1,4,17,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 00:00:00,-3,,0,,0,,0,27,81,560,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 01:00:00,-3,,0,,0,,0,27,82,581,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 02:00:00,-3,,0,,0,,0,27,82,599,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 03:00:00,-3,,0,,0,,0,27,82,617,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 04:00:00,-3,,0,,0,,0,27,83,635,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 05:00:00,-3,,0,,0,,0,27,84,652,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 06:00:00,-3,,0,,0,,0,27,86,668,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 07:00:00,-3,,4,,0,,0,27,88,682,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 08:00:00,-3,,79,,0,,0,27,90,694,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 09:00:00,0,,211,,0,,0,27,90,644,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,0,,,0,0,,,,7,,,,,25,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 10:00:00,3,,335,,0,,0,29,90,462,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,3,,,,,14,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 11:00:00,7,,449,,0,,0,28,87,465,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,19,,,,,26,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 12:00:00,10,,463,,0,,0,27,86,458,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,25,,,,,32,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 13:00:00,12,,460,,0,,0,28,86,463,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,17,,,,,24,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 14:00:00,13,,344,,0,,0,28,89,461,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,12,,,,,16,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 15:00:00,13,,222,,0,,0,27,91,475,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,1,,,,,11,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 16:00:00,12,,132,,1,,0,26,92,416,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 17:00:00,11,,38,,1,,0,23,93,399,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 18:00:00,8,,0,,0,,0,21,92,437,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 19:00:00,5,,0,,0,,0,26,90,475,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 20:00:00,4,,0,,0,,0,24,90,505,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 21:00:00,3,,0,,0,,0,24,90,530,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 22:00:00,2,,0,,0,,0,26,87,553,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-11 23:00:00,1,,0,,0,,0,26,86,575,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 00:00:00,0,,0,,0,,0,26,84,594,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 01:00:00,0,,0,,0,,0,26,85,614,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 02:00:00,0,,0,,0,,0,25,85,631,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 03:00:00,0,,0,,0,,0,25,86,646,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 04:00:00,0,,0,,0,,0,26,85,662,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 05:00:00,-1,,0,,0,,0,26,85,676,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 06:00:00,-1,,0,,0,,0,26,86,692,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 07:00:00,-2,,7,,0,,0,26,86,705,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 08:00:00,-1,,60,,0,,0,26,88,709,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,0,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 09:00:00,2,,256,,0,,0,26,90,631,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,14,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 10:00:00,8,,496,,0,,0,27,86,474,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,30,,,,,20,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 11:00:00,12,,456,,0,,0,27,83,456,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,43,,,,,21,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 12:00:00,14,,633,,0,,0,26,76,463,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,41,,,,,44,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 13:00:00,14,,588,,2,,0,27,79,468,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,15,,,,,34,,,,,,,,,,,,,,
PF_0020968_01,전라북도,임실군,토마토,,"1,000",,,,2021-02-12 14:00:00,14,,516,,2,,0,28,81,461,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,0,,,0,0,,,,9,,,,,26,,,,,,,,,,,,,,
